Freq(MHz),Loss
15502.8125,-17.24
15515,-17.27
15527.1875,-17.33
15539.375,-17.33
15551.5625,-17.47
15563.75,-17.56
15575.9375,-17.6
15588.125,-17.71
15600.3125,-17.77
15612.5,-17.87
15624.6875,-17.92
15636.875,-18.01
15649.0625,-18.07
15661.25,-18.07
15673.4375,-18.03
15685.625,-17.97
15697.8125,-17.89
15710,-17.86
15722.1875,-17.85
15734.375,-17.87
15746.5625,-17.88
15758.75,-17.86
15770.9375,-17.88
15783.125,-17.94
15795.3125,-17.96
15807.5,-18.1
15819.6875,-18.23
15831.875,-18.33
15844.0625,-18.41
15856.25,-18.53
15868.4375,-18.55
15880.625,-18.58
15892.8125,-18.59
15905,-18.58
15917.1875,-18.56
15929.375,-18.49
15941.5625,-18.42
15953.75,-18.3
15965.9375,-18.28
15978.125,-18.17
15990.3125,-18.16
16002.5,-18.17
16014.6875,-18.19
16026.875,-18.24
16039.0625,-18.33
16051.25,-18.42
16063.4375,-18.55
16075.625,-18.61
16087.8125,-18.67
16100,-18.7
16112.1875,-18.75
16124.375,-18.78
16136.5625,-18.79
16148.75,-18.74
16160.9375,-18.72
16173.125,-18.63
16185.3125,-18.59
16197.5,-18.51
16209.6875,-18.51
16221.875,-18.56
16234.0625,-18.55
16246.25,-18.58
16258.4375,-18.63
16270.625,-18.79
16282.8125,-18.91
16295,-18.99
16307.1875,-19.06
16319.375,-19.18
16331.5625,-19.09
16343.75,-19.14
16355.9375,-19.04
16368.125,-19.05
16380.3125,-18.91
16392.5,-18.8
16404.6875,-18.7
16416.875,-18.56
16429.0625,-18.38
16441.25,-18.31
16453.4375,-18.31
16465.625,-18.3
16477.8125,-18.31
16490,-18.39
16502.1875,-18.45
16514.375,-18.6
16526.5625,-18.69
16538.75,-18.75
16550.9375,-18.91
16563.125,-18.95
16575.3125,-19.05
16587.5,-19.12
16599.6875,-19.16
16611.875,-19.09
16624.0625,-19.06
16636.25,-19.02
16648.4375,-19
16660.625,-19.01
16672.8125,-19.05
16685,-19.08
16697.1875,-19.12
16709.375,-19.2
16721.5625,-19.23
16733.75,-19.29
16745.9375,-19.39
16758.125,-19.54
16770.3125,-19.61
16782.5,-19.59
16794.6875,-19.63
16806.875,-19.59
16819.0625,-19.54
16831.25,-19.38
16843.4375,-19.32
16855.625,-19.2
16867.8125,-19.12
16880,-19.05
16892.1875,-18.99
16904.375,-18.97
16916.5625,-18.91
